CellType,annotLevel,p,fold_change,sd_from_mean,GeneSet,Study,Species
astrocytes_ependymal,1,0.8931,0.6462385821389476,-1.114785564419792,TPM:Adult-Ex6,allKI,mouse
Dopaminergic Adult,1,0.0566,1.347757425793535,1.7518252033841646,TPM:Adult-Ex6,allKI,mouse
Dopaminergic Neuroblast,1,0.2649,1.126611607788067,0.46188066910418235,TPM:Adult-Ex6,allKI,mouse
Embryonic Dopaminergic Neuron,1,0.2222,1.147567557322937,0.6722429959914343,TPM:Adult-Ex6,allKI,mouse
Embryonic GABAergic Neuron,1,0.5997,0.9489546427564499,-0.315327838571905,TPM:Adult-Ex6,allKI,mouse
Embryonic midbrain nucleus neurons,1,0.4771,0.9900416024674878,-0.052251016778316166,TPM:Adult-Ex6,allKI,mouse
endothelial-mural,1,0.595,0.8506919163698733,-0.39466943896286794,TPM:Adult-Ex6,allKI,mouse
Hypothalamic Dopaminergic Neurons,1,0.7569,0.8667324805472887,-0.6958333355465469,TPM:Adult-Ex6,allKI,mouse
Hypothalamic GABAergic Neurons,1,0.5969,0.9467247112945524,-0.32454015230348077,TPM:Adult-Ex6,allKI,mouse
Hypothalamic Glutamatergic Neurons,1,0.6666,0.8920625479902752,-0.4963824661332152,TPM:Adult-Ex6,allKI,mouse
interneurons,1,0.0448,1.305673383892162,1.8629047177254565,TPM:Adult-Ex6,allKI,mouse
Medium Spiny Neuron,1,0.0047,2.09543230397553,3.66850801782993,TPM:Adult-Ex6,allKI,mouse
microglia,1,0.9674,0.43276148198713776,-1.250847424466923,TPM:Adult-Ex6,allKI,mouse
Neural Progenitors,1,0.6885,0.8359634452583514,-0.5921196401446326,TPM:Adult-Ex6,allKI,mouse
Neuroblasts,1,0.9428,0.7179959450536871,-1.1684348230870052,TPM:Adult-Ex6,allKI,mouse
Oligodendrocyte Precursor,1,0.8217,0.7773516153012279,-0.901645187405931,TPM:Adult-Ex6,allKI,mouse
Oligodendrocytes,1,0.9872,0.507032576949407,-1.4885148905668981,TPM:Adult-Ex6,allKI,mouse
Oxytocin and Vasopressin Expressing Neurons,1,0.9709,0.6887747663414108,-1.5829863550218637,TPM:Adult-Ex6,allKI,mouse
pyramidal CA1,1,0.002,1.623570296366761,3.6492049604552816,TPM:Adult-Ex6,allKI,mouse
pyramidal SS,1,0.0256,1.339278397252383,2.1278264426085527,TPM:Adult-Ex6,allKI,mouse
Radial glia like cells,1,0.3964,1.0311377263250472,0.13230053315879628,TPM:Adult-Ex6,allKI,mouse
Serotonergic Neuron,1,0.0166,1.560138021751579,2.6946670690601486,TPM:Adult-Ex6,allKI,mouse
Striatal Interneuron,1,0.544,0.9250559682182348,-0.28777541609203966,TPM:Adult-Ex6,allKI,mouse
Vascular Leptomeningeal Cells,1,0.6007,0.7628878371588635,-0.45823662839555546,TPM:Adult-Ex6,allKI,mouse
ASC,1,0.2956,1.0878095580500053,0.4346294860061827,TPM:Adult-Ex6,DRONC_mouse,mouse
ChP,1,0.9361,0.6027205155021613,-1.36058323869064,TPM:Adult-Ex6,DRONC_mouse,mouse
END,1,0.7363,0.8376561742818125,-0.6685799537268761,TPM:Adult-Ex6,DRONC_mouse,mouse
exCA,1,0.0356,1.310266448948182,1.9232497378496969,TPM:Adult-Ex6,DRONC_mouse,mouse
exDG,1,0.0101,1.4811557190098987,2.7102619983003438,TPM:Adult-Ex6,DRONC_mouse,mouse
exPFC,1,0.0119,1.374122779007675,2.5612155688052787,TPM:Adult-Ex6,DRONC_mouse,mouse
GABA,1,0.0198,1.3762562760163644,2.3073862854691978,TPM:Adult-Ex6,DRONC_mouse,mouse
MG,1,0.2373,1.108824685329016,0.5946654655322249,TPM:Adult-Ex6,DRONC_mouse,mouse
ODC,1,0.9487,0.6636200158977487,-1.3941107138011335,TPM:Adult-Ex6,DRONC_mouse,mouse
OPC,1,0.0308,1.4084217310530642,2.104166748340019,TPM:Adult-Ex6,DRONC_mouse,mouse
SMC,1,0.0344,1.3690289680166572,2.006126742085976,TPM:Adult-Ex6,DRONC_mouse,mouse
astrocytes_ependymal,1,0.133,1.7144952680684988,0.9894959045100747,TPM:Adult-Ex7,allKI,mouse
Dopaminergic Adult,1,0.5697,0.8810437621728815,-0.2693047832305614,TPM:Adult-Ex7,allKI,mouse
Dopaminergic Neuroblast,1,0.1395,1.5067412531870688,0.8617865971033851,TPM:Adult-Ex7,allKI,mouse
Embryonic Dopaminergic Neuron,1,0.7029,0.7239892429058168,-0.5504961964811881,TPM:Adult-Ex7,allKI,mouse
Embryonic GABAergic Neuron,1,0.2587,1.1915298723982661,0.4813346514019699,TPM:Adult-Ex7,allKI,mouse
Embryonic midbrain nucleus neurons,1,0.2999,1.1291529629996755,0.25744278617798355,TPM:Adult-Ex7,allKI,mouse
endothelial-mural,1,0.3339,0.8556154875128935,-0.1428233658413113,TPM:Adult-Ex7,allKI,mouse
Hypothalamic Dopaminergic Neurons,1,0.1269,1.4581122695009976,0.9256499119969064,TPM:Adult-Ex7,allKI,mouse
Hypothalamic GABAergic Neurons,1,0.0436,1.632703099888289,1.8492039292338218,TPM:Adult-Ex7,allKI,mouse
Hypothalamic Glutamatergic Neurons,1,0.0451,1.9651840981553097,1.5168719387686365,TPM:Adult-Ex7,allKI,mouse
interneurons,1,0.754,0.7337489375985168,-0.6763584733624748,TPM:Adult-Ex7,allKI,mouse
Medium Spiny Neuron,1,0.4519,0.906112501394278,-0.1328527310371032,TPM:Adult-Ex7,allKI,mouse
microglia,1,0.6748,0.4212636968348673,-0.4814396189633162,TPM:Adult-Ex7,allKI,mouse
Neural Progenitors,1,0.506,0.8092515335952464,-0.2841603343919767,TPM:Adult-Ex7,allKI,mouse
Neuroblasts,1,0.5665,0.855565588016038,-0.3045420500334071,TPM:Adult-Ex7,allKI,mouse
Oligodendrocyte Precursor,1,0.011,3.3292686760096526,3.702240155473882,TPM:Adult-Ex7,allKI,mouse
Oligodendrocytes,1,0.7557,0.5566229708971402,-0.6024829239601955,TPM:Adult-Ex7,allKI,mouse
Oxytocin and Vasopressin Expressing Neurons,1,0.1468,1.3963970457905037,0.7407373928578966,TPM:Adult-Ex7,allKI,mouse
pyramidal CA1,1,0.0832,1.6239368482708787,1.4130436016764614,TPM:Adult-Ex7,allKI,mouse
pyramidal SS,1,0.2364,1.196224600302678,0.44044892586044787,TPM:Adult-Ex7,allKI,mouse
Radial glia like cells,1,0.6732,0.7078401541651597,-0.5252903386142951,TPM:Adult-Ex7,allKI,mouse
Serotonergic Neuron,1,0.5502,0.8753524396825135,-0.2208939388065079,TPM:Adult-Ex7,allKI,mouse
Striatal Interneuron,1,0.8812,0.48757078624048955,-0.9015035646396552,TPM:Adult-Ex7,allKI,mouse
Vascular Leptomeningeal Cells,1,0.1522,1.4575123301544426,0.338870230683178,TPM:Adult-Ex7,allKI,mouse
ASC,1,0.0675,1.6889395635802842,1.6250404246077188,TPM:Adult-Ex7,DRONC_mouse,mouse
ChP,1,0.7321,0.5443974428968579,-0.6575970978139823,TPM:Adult-Ex7,DRONC_mouse,mouse
END,1,0.8875,0.43707085605580087,-0.9966049521941152,TPM:Adult-Ex7,DRONC_mouse,mouse
exCA,1,0.0087,2.1626704936270613,3.073508898553711,TPM:Adult-Ex7,DRONC_mouse,mouse
exDG,1,0.7599,0.7089198196431392,-0.7223404264945412,TPM:Adult-Ex7,DRONC_mouse,mouse
exPFC,1,0.0308,1.6799066306664512,2.0101339058144805,TPM:Adult-Ex7,DRONC_mouse,mouse
GABA,1,0.1753,1.2893751560848992,0.7339480927076919,TPM:Adult-Ex7,DRONC_mouse,mouse
MG,1,0.2158,1.2082141795844459,0.46137646799074283,TPM:Adult-Ex7,DRONC_mouse,mouse
ODC,1,0.2509,1.217025118516936,0.3819657346599042,TPM:Adult-Ex7,DRONC_mouse,mouse
OPC,1,0.018,2.1795751279878677,2.6670009937449457,TPM:Adult-Ex7,DRONC_mouse,mouse
SMC,1,0.2419,1.1888977770381,0.42173753306379413,TPM:Adult-Ex7,DRONC_mouse,mouse
astrocytes_ependymal,1,0.1096,1.294130389336202,1.2473491218668993,TPM:Adult-Ex8,allKI,mouse
Dopaminergic Adult,1,0.0315,1.3040546768615382,2.123513767482273,TPM:Adult-Ex8,allKI,mouse
Dopaminergic Neuroblast,1,0.7202,0.864709586600812,-0.6334452429158319,TPM:Adult-Ex8,allKI,mouse
Embryonic Dopaminergic Neuron,1,0.652,0.9231680267363364,-0.46300122239803587,TPM:Adult-Ex8,allKI,mouse
Embryonic GABAergic Neuron,1,0.9617,0.7973524426974887,-1.5992379267877597,TPM:Adult-Ex8,allKI,mouse
Embryonic midbrain nucleus neurons,1,0.8849,0.8319243118982369,-1.1149122309034878,TPM:Adult-Ex8,allKI,mouse
endothelial-mural,1,0.0438,1.516269260706928,1.903785822350142,TPM:Adult-Ex8,allKI,mouse
Hypothalamic Dopaminergic Neurons,1,0.1439,1.1441274598103337,1.063585650090938,TPM:Adult-Ex8,allKI,mouse
Hypothalamic GABAergic Neurons,1,0.1608,1.115420475149545,0.930031077567633,TPM:Adult-Ex8,allKI,mouse
Hypothalamic Glutamatergic Neurons,1,0.3632,1.0222218806868615,0.144691169353505,TPM:Adult-Ex8,allKI,mouse
interneurons,1,0.4301,1.0110564170623517,0.08875454807227791,TPM:Adult-Ex8,allKI,mouse
Medium Spiny Neuron,1,0.3123,1.0785423790608373,0.37471011244471675,TPM:Adult-Ex8,allKI,mouse
microglia,1,0.6419,0.829993808850649,-0.48608927845407174,TPM:Adult-Ex8,allKI,mouse
Neural Progenitors,1,0.9522,0.6868292497565083,-1.4464104441337522,TPM:Adult-Ex8,allKI,mouse
Neuroblasts,1,0.8682,0.8144794525101217,-0.9260031670138424,TPM:Adult-Ex8,allKI,mouse
Oligodendrocyte Precursor,1,0.1073,1.264732109197495,1.279628147108568,TPM:Adult-Ex8,allKI,mouse
Oligodendrocytes,1,0.0068,1.7285768840506794,3.0422895697516306,TPM:Adult-Ex8,allKI,mouse
Oxytocin and Vasopressin Expressing Neurons,1,0.9033,0.8206022692981197,-1.199031680803619,TPM:Adult-Ex8,allKI,mouse
pyramidal CA1,1,0.875,0.8565001342972088,-1.1131311978290162,TPM:Adult-Ex8,allKI,mouse
pyramidal SS,1,0.0848,1.1741647022548023,1.4010184083165744,TPM:Adult-Ex8,allKI,mouse
Radial glia like cells,1,0.9021,0.7789254606979463,-1.2090458105991422,TPM:Adult-Ex8,allKI,mouse
Serotonergic Neuron,1,0.3723,1.0327523023995935,0.20180433699719297,TPM:Adult-Ex8,allKI,mouse
Striatal Interneuron,1,0.3047,1.0679794221344843,0.36332550816979053,TPM:Adult-Ex8,allKI,mouse
Vascular Leptomeningeal Cells,1,0.505,0.9242671039590447,-0.18773188698681187,TPM:Adult-Ex8,allKI,mouse
ASC,1,0.1534,1.1455828784457283,1.0114548379195096,TPM:Adult-Ex8,DRONC_mouse,mouse
ChP,1,0.3161,1.0884000306892085,0.4153027962341626,TPM:Adult-Ex8,DRONC_mouse,mouse
END,1,0.4652,1.0024116549564894,0.013383638092688676,TPM:Adult-Ex8,DRONC_mouse,mouse
exCA,1,0.971,0.7907977232461091,-1.7783727073120923,TPM:Adult-Ex8,DRONC_mouse,mouse
exDG,1,0.1612,1.1217613077154922,0.9753156767559479,TPM:Adult-Ex8,DRONC_mouse,mouse
exPFC,1,0.0181,1.2262562007211086,2.1967110656673725,TPM:Adult-Ex8,DRONC_mouse,mouse
GABA,1,0.3295,1.047244948236466,0.3844028876399434,TPM:Adult-Ex8,DRONC_mouse,mouse
MG,1,0.7571,0.8939571594200837,-0.7376636505288546,TPM:Adult-Ex8,DRONC_mouse,mouse
ODC,1,0.0023,1.6285370787890452,3.5161335985799913,TPM:Adult-Ex8,DRONC_mouse,mouse
OPC,1,0.1343,1.1642913349144315,1.1072295411041186,TPM:Adult-Ex8,DRONC_mouse,mouse
SMC,1,0.0691,1.2248973287891476,1.572778526306399,TPM:Adult-Ex8,DRONC_mouse,mouse
astrocytes_ependymal,1,0.3517,0.9425061794438454,-0.07515502573975376,TPM:Adult-In2,allKI,mouse
Dopaminergic Adult,1,0.9316,0.4942566688934471,-1.097714194004149,TPM:Adult-In2,allKI,mouse
Dopaminergic Neuroblast,1,0.4713,0.924265456493839,-0.1305921928514228,TPM:Adult-In2,allKI,mouse
Embryonic Dopaminergic Neuron,1,0.6463,0.7913978157315005,-0.43482132818291486,TPM:Adult-In2,allKI,mouse
Embryonic GABAergic Neuron,1,0.3002,1.137745166574428,0.38789750059617373,TPM:Adult-In2,allKI,mouse
Embryonic midbrain nucleus neurons,1,0.0015,4.374918931583804,6.116101672196804,TPM:Adult-In2,allKI,mouse
endothelial-mural,1,0.0567,3.002013688077462,1.9796141064942898,TPM:Adult-In2,allKI,mouse
Hypothalamic Dopaminergic Neurons,1,0.3636,1.0647191699054583,0.15277663552400625,TPM:Adult-In2,allKI,mouse
Hypothalamic GABAergic Neurons,1,0.4256,0.9570571555882437,-0.08198138962491829,TPM:Adult-In2,allKI,mouse
Hypothalamic Glutamatergic Neurons,1,0.0953,1.4128686641192285,0.6982713285952974,TPM:Adult-In2,allKI,mouse
interneurons,1,0.1372,1.3541777224535916,0.9518149680032205,TPM:Adult-In2,allKI,mouse
Medium Spiny Neuron,1,0.9672,0.31344443623476786,-1.3209044263617207,TPM:Adult-In2,allKI,mouse
microglia,1,0.5806,0.5223016487575833,-0.3830155268244074,TPM:Adult-In2,allKI,mouse
Neural Progenitors,1,0.9341,0.33437870846007905,-0.9598892503802535,TPM:Adult-In2,allKI,mouse
Neuroblasts,1,0.1319,1.4006117545939352,0.6332628652551349,TPM:Adult-In2,allKI,mouse
Oligodendrocyte Precursor,1,0.9689,0.3399032857238834,-1.0879758310547858,TPM:Adult-In2,allKI,mouse
Oligodendrocytes,1,0.9764,0.2685068419288024,-1.0133422582359144,TPM:Adult-In2,allKI,mouse
Oxytocin and Vasopressin Expressing Neurons,1,0.9081,0.510756512851384,-0.985009019329384,TPM:Adult-In2,allKI,mouse
pyramidal CA1,1,0.5899,0.8745127809918904,-0.3324895449272824,TPM:Adult-In2,allKI,mouse
pyramidal SS,1,0.1885,1.2857647910374395,0.7672924521365484,TPM:Adult-In2,allKI,mouse
Radial glia like cells,1,0.9171,0.4249253265285701,-1.0332811800501431,TPM:Adult-In2,allKI,mouse
Serotonergic Neuron,1,0.4448,0.9818914100530506,-0.03606999478393165,TPM:Adult-In2,allKI,mouse
Striatal Interneuron,1,0.3108,1.0623568118782525,0.10569998349224845,TPM:Adult-In2,allKI,mouse
Vascular Leptomeningeal Cells,1,0.1743,1.4528734063803719,0.3318989982887206,TPM:Adult-In2,allKI,mouse
ASC,1,0.2462,1.2077024102711003,0.42550877886413857,TPM:Adult-In2,DRONC_mouse,mouse
ChP,1,0.9831,0.17691710792224072,-1.2459189870159089,TPM:Adult-In2,DRONC_mouse,mouse
END,1,0.164,1.441176892695223,0.7984393497419086,TPM:Adult-In2,DRONC_mouse,mouse
exCA,1,0.9206,0.5545129623235553,-1.3408620248987801,TPM:Adult-In2,DRONC_mouse,mouse
exDG,1,0.8004,0.6910165579754185,-0.8321190059022452,TPM:Adult-In2,DRONC_mouse,mouse
exPFC,1,0.8328,0.7228949195400024,-0.9587585459277497,TPM:Adult-In2,DRONC_mouse,mouse
GABA,1,0.7748,0.7482145336258574,-0.7381551886086999,TPM:Adult-In2,DRONC_mouse,mouse
MG,1,0.9095,0.5827359709375504,-1.0400514446370341,TPM:Adult-In2,DRONC_mouse,mouse
ODC,1,0.9862,0.24023802617503362,-1.5487408113517724,TPM:Adult-In2,DRONC_mouse,mouse
OPC,1,0.9921,0.21599425145225412,-1.5978373471031049,TPM:Adult-In2,DRONC_mouse,mouse
SMC,1,0.0476,2.0104415251818426,2.2639953914386726,TPM:Adult-In2,DRONC_mouse,mouse
astrocytes_ependymal,1,0.0129,2.1604762309874532,2.846969429776989,TPM:Adult-In3,allKI,mouse
Dopaminergic Adult,1,0.4777,0.98355810280182,-0.06853167976404399,TPM:Adult-In3,allKI,mouse
Dopaminergic Neuroblast,1,0.9096,0.6009390907059262,-1.038850506922788,TPM:Adult-In3,allKI,mouse
Embryonic Dopaminergic Neuron,1,0.9583,0.5951666838914897,-1.3359709369389008,TPM:Adult-In3,allKI,mouse
Embryonic GABAergic Neuron,1,0.6736,0.8968705089683107,-0.49795936167084764,TPM:Adult-In3,allKI,mouse
Embryonic midbrain nucleus neurons,1,0.3481,1.0511502670304576,0.17691669179643651,TPM:Adult-In3,allKI,mouse
endothelial-mural,1,0.4611,0.924927750606482,-0.15042536856610886,TPM:Adult-In3,allKI,mouse
Hypothalamic Dopaminergic Neurons,1,0.8559,0.7579916704863925,-1.0005511944211745,TPM:Adult-In3,allKI,mouse
Hypothalamic GABAergic Neurons,1,0.5553,0.9393721496025657,-0.23941002169990977,TPM:Adult-In3,allKI,mouse
Hypothalamic Glutamatergic Neurons,1,0.5489,0.9381506155202615,-0.24872606867882172,TPM:Adult-In3,allKI,mouse
interneurons,1,0.1336,1.221244948487101,1.0338199575262554,TPM:Adult-In3,allKI,mouse
Medium Spiny Neuron,1,0.0724,1.667235062939727,1.6625794395835256,TPM:Adult-In3,allKI,mouse
microglia,1,0.1323,1.7634226580931947,1.2060021669360779,TPM:Adult-In3,allKI,mouse
Neural Progenitors,1,0.8457,0.6412273034458167,-0.9001441969847892,TPM:Adult-In3,allKI,mouse
Neuroblasts,1,0.915,0.6764448695442338,-1.0547968169853885,TPM:Adult-In3,allKI,mouse
Oligodendrocyte Precursor,1,0.067,1.61536829959403,1.491525387526891,TPM:Adult-In3,allKI,mouse
Oligodendrocytes,1,0.6413,0.7730498704193748,-0.5122613336985116,TPM:Adult-In3,allKI,mouse
Oxytocin and Vasopressin Expressing Neurons,1,0.693,0.8466991768701112,-0.5554314872549464,TPM:Adult-In3,allKI,mouse
pyramidal CA1,1,0.3431,1.0643789311337457,0.2697643685972368,TPM:Adult-In3,allKI,mouse
pyramidal SS,1,0.1451,1.2258956607429807,1.0262326010813638,TPM:Adult-In3,allKI,mouse
Radial glia like cells,1,0.3763,1.040304203471845,0.11773130375569645,TPM:Adult-In3,allKI,mouse
Serotonergic Neuron,1,0.9833,0.5386552119933774,-1.7279204020072665,TPM:Adult-In3,allKI,mouse
Striatal Interneuron,1,0.3611,1.0324981375112015,0.1018358378950639,TPM:Adult-In3,allKI,mouse
Vascular Leptomeningeal Cells,1,0.1973,1.5023423634883872,0.7031899397739967,TPM:Adult-In3,allKI,mouse
ASC,1,0.0193,1.6264583402403774,2.4345959324050384,TPM:Adult-In3,DRONC_mouse,mouse
ChP,1,0.1375,1.429406817434775,1.1105458717504824,TPM:Adult-In3,DRONC_mouse,mouse
END,1,0.8616,0.671469626447186,-1.0467111879620472,TPM:Adult-In3,DRONC_mouse,mouse
exCA,1,0.4842,0.9918435339253018,-0.03674962739546998,TPM:Adult-In3,DRONC_mouse,mouse
exDG,1,0.9514,0.6631294606823606,-1.4872375972900993,TPM:Adult-In3,DRONC_mouse,mouse
exPFC,1,0.3595,1.0579259278290416,0.3126269684061466,TPM:Adult-In3,DRONC_mouse,mouse
GABA,1,0.086,1.289833784490576,1.3948683180004644,TPM:Adult-In3,DRONC_mouse,mouse
MG,1,0.9336,0.6789819208796369,-1.2208135034241563,TPM:Adult-In3,DRONC_mouse,mouse
ODC,1,0.6202,0.8649077299825543,-0.41189986211245105,TPM:Adult-In3,DRONC_mouse,mouse
OPC,1,0.0463,1.4891590033468705,1.8611497593102206,TPM:Adult-In3,DRONC_mouse,mouse
SMC,1,0.097,1.3380004501666232,1.3661591945090528,TPM:Adult-In3,DRONC_mouse,mouse
astrocytes_ependymal,1,0.1494,1.496023172313656,0.8517709085846182,TPM:Adult-In4,allKI,mouse
Dopaminergic Adult,1,0.0642,1.5317481840902032,1.5548975552899031,TPM:Adult-In4,allKI,mouse
Dopaminergic Neuroblast,1,0.8019,0.6626200809761433,-0.7661168357510193,TPM:Adult-In4,allKI,mouse
Embryonic Dopaminergic Neuron,1,0.9256,0.5488576968908615,-1.1807731093553286,TPM:Adult-In4,allKI,mouse
Embryonic GABAergic Neuron,1,0.9633,0.5863238262132265,-1.5854515650383771,TPM:Adult-In4,allKI,mouse
Embryonic midbrain nucleus neurons,1,0.9488,0.5539197403893527,-1.2614058856618762,TPM:Adult-In4,allKI,mouse
endothelial-mural,1,0.0363,2.656089531686425,2.4005116816464804,TPM:Adult-In4,allKI,mouse
Hypothalamic Dopaminergic Neurons,1,0.2033,1.221437435842441,0.6517250175602877,TPM:Adult-In4,allKI,mouse
Hypothalamic GABAergic Neurons,1,0.8948,0.6993589111145327,-0.9152901133581813,TPM:Adult-In4,allKI,mouse
Hypothalamic Glutamatergic Neurons,1,0.8744,0.7008017162591235,-0.761465563268659,TPM:Adult-In4,allKI,mouse
interneurons,1,0.0123,1.9928429155098752,3.3526928096308115,TPM:Adult-In4,allKI,mouse
Medium Spiny Neuron,1,0.7435,0.6923986729650615,-0.6110548387257818,TPM:Adult-In4,allKI,mouse
microglia,1,0.4541,0.7343711810578314,-0.31236833414104537,TPM:Adult-In4,allKI,mouse
Neural Progenitors,1,0.9544,0.41992318884875107,-1.1440580343700777,TPM:Adult-In4,allKI,mouse
Neuroblasts,1,0.9982,0.34520545009555004,-1.4651688862485885,TPM:Adult-In4,allKI,mouse
Oligodendrocyte Precursor,1,0.0065,3.280924690292138,4.844156163114046,TPM:Adult-In4,allKI,mouse
Oligodendrocytes,1,0.2989,1.1255803441636514,0.22655849543798806,TPM:Adult-In4,allKI,mouse
Oxytocin and Vasopressin Expressing Neurons,1,0.9964,0.3297694129866828,-2.034549858793027,TPM:Adult-In4,allKI,mouse
pyramidal CA1,1,0.9221,0.6380313315502815,-1.2266049586142767,TPM:Adult-In4,allKI,mouse
pyramidal SS,1,0.8694,0.7033595058529554,-1.055361839275158,TPM:Adult-In4,allKI,mouse
Radial glia like cells,1,0.2689,1.1471344925015425,0.30863267719915477,TPM:Adult-In4,allKI,mouse
Serotonergic Neuron,1,0.7014,0.7978145129856765,-0.5094578564878859,TPM:Adult-In4,allKI,mouse
Striatal Interneuron,1,0.0027,3.054841392565927,4.614935358661661,TPM:Adult-In4,allKI,mouse
Vascular Leptomeningeal Cells,1,0.0724,2.5934703693356465,1.7994318091928614,TPM:Adult-In4,allKI,mouse
ASC,1,0.1111,1.4096385831998608,1.2380036599544655,TPM:Adult-In4,DRONC_mouse,mouse
ChP,1,0.3764,1.054307528871976,0.10708704658134639,TPM:Adult-In4,DRONC_mouse,mouse
END,1,0.4902,0.9363865797620593,-0.15485536634576438,TPM:Adult-In4,DRONC_mouse,mouse
exCA,1,0.9749,0.5367964632559719,-1.7025919730499655,TPM:Adult-In4,DRONC_mouse,mouse
exDG,1,0.8916,0.6710885490244473,-1.1745247965571621,TPM:Adult-In4,DRONC_mouse,mouse
exPFC,1,0.8852,0.7280493633430484,-1.1669751684753722,TPM:Adult-In4,DRONC_mouse,mouse
GABA,1,1e-4,2.746359972967392,6.322644037434977,TPM:Adult-In4,DRONC_mouse,mouse
MG,1,0.9659,0.5403307321492652,-1.3520357364758284,TPM:Adult-In4,DRONC_mouse,mouse
ODC,1,0.2455,1.1998719228055783,0.47388500573885045,TPM:Adult-In4,DRONC_mouse,mouse
OPC,1,0.0662,1.5770496498784412,1.6668243636140747,TPM:Adult-In4,DRONC_mouse,mouse
SMC,1,0.0391,1.6508608306147334,2.1271045838598277,TPM:Adult-In4,DRONC_mouse,mouse
astrocytes_ependymal,1,0.0775,2.0387801486749506,1.6576951658756325,TPM:Adult-In5,allKI,mouse
Dopaminergic Adult,1,0.8634,0.7037189652330791,-0.9893219166975309,TPM:Adult-In5,allKI,mouse
Dopaminergic Neuroblast,1,0.1416,1.3400458506850441,0.7247080384403491,TPM:Adult-In5,allKI,mouse
Embryonic Dopaminergic Neuron,1,0.7666,0.7259330908180974,-0.6640760850083852,TPM:Adult-In5,allKI,mouse
Embryonic GABAergic Neuron,1,0.8375,0.7642110105839982,-0.9453067819959793,TPM:Adult-In5,allKI,mouse
Embryonic midbrain nucleus neurons,1,0.5745,0.9253140370030736,-0.2588056167548072,TPM:Adult-In5,allKI,mouse
endothelial-mural,1,0.235,1.1547499879376222,0.21459124372383787,TPM:Adult-In5,allKI,mouse
Hypothalamic Dopaminergic Neurons,1,0.8378,0.7319786899366488,-0.9057987246545331,TPM:Adult-In5,allKI,mouse
Hypothalamic GABAergic Neurons,1,0.7421,0.8210879511851404,-0.5035723777346792,TPM:Adult-In5,allKI,mouse
Hypothalamic Glutamatergic Neurons,1,0.3807,1.0001990914468053,5.354961315127841e-4,TPM:Adult-In5,allKI,mouse
interneurons,1,0.1904,1.205893346716779,0.6980419106687821,TPM:Adult-In5,allKI,mouse
Medium Spiny Neuron,1,0.7148,0.7261975400090165,-0.6043670356396935,TPM:Adult-In5,allKI,mouse
microglia,1,0.9204,0.34741702234168537,-0.7380231276156615,TPM:Adult-In5,allKI,mouse
Neural Progenitors,1,0.7093,0.6479390585451602,-0.6207906057143769,TPM:Adult-In5,allKI,mouse
Neuroblasts,1,0.5466,0.9160887071821098,-0.248024131527426,TPM:Adult-In5,allKI,mouse
Oligodendrocyte Precursor,1,0.1436,1.3923254646956493,0.8667042811403995,TPM:Adult-In5,allKI,mouse
Oligodendrocytes,1,0.0303,2.462388019054579,2.6684212680488875,TPM:Adult-In5,allKI,mouse
Oxytocin and Vasopressin Expressing Neurons,1,0.9901,0.42008298535845295,-1.5878961109465441,TPM:Adult-In5,allKI,mouse
pyramidal CA1,1,0.9654,0.5718409194775911,-1.4903917932427904,TPM:Adult-In5,allKI,mouse
pyramidal SS,1,0.9415,0.6209363371712642,-1.3420252459431345,TPM:Adult-In5,allKI,mouse
Radial glia like cells,1,0.1579,1.4209379204400672,0.9370930413396696,TPM:Adult-In5,allKI,mouse
Serotonergic Neuron,1,0.2381,1.1917166427161308,0.6305986743670432,TPM:Adult-In5,allKI,mouse
Striatal Interneuron,1,0.0435,1.9305679225708827,2.1088678605143745,TPM:Adult-In5,allKI,mouse
Vascular Leptomeningeal Cells,1,0.2172,1.1519684897824716,0.15050144968345827,TPM:Adult-In5,allKI,mouse
ASC,1,0.3049,1.1101800818576861,0.3450718486911654,TPM:Adult-In5,DRONC_mouse,mouse
ChP,1,0.0782,1.800816473742544,1.5989227881755628,TPM:Adult-In5,DRONC_mouse,mouse
END,1,0.4932,0.9311246956775303,-0.1744543452425302,TPM:Adult-In5,DRONC_mouse,mouse
exCA,1,0.9974,0.38526790668053335,-2.4463431306872865,TPM:Adult-In5,DRONC_mouse,mouse
exDG,1,0.9567,0.5790529850380418,-1.5433276056920204,TPM:Adult-In5,DRONC_mouse,mouse
exPFC,1,0.8231,0.7997615794293108,-0.9160004951090682,TPM:Adult-In5,DRONC_mouse,mouse
GABA,1,0.2811,1.1167760913421454,0.46711629829174856,TPM:Adult-In5,DRONC_mouse,mouse
MG,1,0.5553,0.930801200014707,-0.23816923414590532,TPM:Adult-In5,DRONC_mouse,mouse
